timestamp,open,high,low,close,volume
2026-06-07 07:39:00,62210.01,62247.52,62210.0,62244.41,11.65641
2026-06-07 07:40:00,62244.4,62247.53,62205.77,62219.31,28.24349
2026-06-07 07:41:00,62219.31,62225.51,62215.58,62224.87,9.91788
2026-06-07 07:42:00,62224.86,62224.87,62207.68,62213.25,21.06181
2026-06-07 07:43:00,62213.24,62224.87,62191.38,62198.23,30.24344
2026-06-07 07:44:00,62198.23,62234.19,62198.22,62234.19,18.63867
2026-06-07 07:45:00,62234.19,62234.19,62188.01,62188.02,13.75505
2026-06-07 07:46:00,62188.01,62219.94,62183.68,62219.32,6.43531
2026-06-07 07:47:00,62219.31,62238.57,62202.15,62238.57,6.9899
2026-06-07 07:48:00,62238.56,62249.39,62222.17,62234.95,12.33975
2026-06-07 07:49:00,62234.95,62252.0,62220.6,62221.56,45.66819
2026-06-07 07:50:00,62221.55,62234.33,62221.55,62225.19,44.19354
2026-06-07 07:51:00,62225.18,62242.13,62225.17,62225.18,16.47508
2026-06-07 07:52:00,62225.18,62247.64,62212.0,62243.5,19.26112
2026-06-07 07:53:00,62243.5,62266.5,62243.49,62265.96,21.96158
2026-06-07 07:54:00,62265.96,62355.6,62265.96,62314.01,51.36215
2026-06-07 07:55:00,62314.0,62325.39,62278.01,62287.41,30.05549
2026-06-07 07:56:00,62287.41,62376.41,62287.4,62376.4,42.40291
2026-06-07 07:57:00,62376.41,62394.0,62357.13,62389.88,32.66243
2026-06-07 07:58:00,62389.87,62389.87,62351.08,62372.35,19.32535
2026-06-07 07:59:00,62372.35,62416.26,62372.34,62404.73,43.61513
2026-06-07 08:00:00,62404.72,62415.01,62375.79,62408.73,45.36241
2026-06-07 08:01:00,62408.73,62411.59,62378.0,62378.01,30.42164
2026-06-07 08:02:00,62378.0,62440.0,62378.0,62440.0,13.06305
2026-06-07 08:03:00,62440.0,62444.15,62375.78,62409.25,11.25453
2026-06-07 08:04:00,62409.25,62409.25,62358.0,62369.96,13.89276
2026-06-07 08:05:00,62369.95,62369.95,62259.37,62331.67,51.24018
2026-06-07 08:06:00,62331.68,62331.68,62264.0,62277.12,8.99425
2026-06-07 08:07:00,62277.13,62318.0,62266.93,62314.37,17.81021
2026-06-07 08:08:00,62314.37,62355.09,62307.11,62348.84,9.3046
2026-06-07 08:09:00,62348.84,62378.59,62348.84,62366.02,12.34605
2026-06-07 08:10:00,62366.03,62388.61,62340.14,62340.14,18.0997
2026-06-07 08:11:00,62340.14,62340.14,62312.67,62312.67,8.59448
2026-06-07 08:12:00,62312.68,62328.04,62312.67,62322.23,5.38663
2026-06-07 08:13:00,62322.23,62360.45,62322.23,62360.44,4.94445
2026-06-07 08:14:00,62360.45,62406.14,62356.26,62383.58,63.79707
2026-06-07 08:15:00,62383.59,62383.59,62328.0,62335.97,11.79069
2026-06-07 08:16:00,62335.98,62335.98,62312.66,62318.44,4.56415
2026-06-07 08:17:00,62318.43,62335.93,62315.98,62335.93,3.53364
2026-06-07 08:18:00,62335.92,62362.47,62329.28,62362.47,16.70331
2026-06-07 08:19:00,62362.47,62403.85,62360.73,62397.56,4.19322
2026-06-07 08:20:00,62397.56,62397.56,62344.0,62377.57,13.55767
2026-06-07 08:21:00,62377.58,62400.81,62377.58,62399.47,2.7212
2026-06-07 08:22:00,62399.47,62450.0,62389.18,62432.01,10.89119
2026-06-07 08:23:00,62432.01,62488.0,62427.99,62478.95,17.40099
2026-06-07 08:24:00,62478.95,62478.96,62439.71,62456.69,8.5227
2026-06-07 08:25:00,62456.69,62479.66,62450.43,62458.27,12.1644
2026-06-07 08:26:00,62458.27,62499.99,62431.84,62499.08,18.86576
2026-06-07 08:27:00,62499.07,62522.06,62491.96,62492.0,30.30945
2026-06-07 08:28:00,62492.0,62582.13,62492.0,62540.02,43.85548
2026-06-07 08:29:00,62540.02,62552.39,62527.35,62536.59,14.17868
2026-06-07 08:30:00,62536.6,62552.93,62518.19,62541.6,16.30339
2026-06-07 08:31:00,62541.6,62541.6,62497.8,62507.05,11.8131
2026-06-07 08:32:00,62507.05,62507.05,62470.76,62481.3,22.42651
2026-06-07 08:33:00,62481.3,62512.84,62472.0,62480.02,81.5238
2026-06-07 08:34:00,62480.01,62500.0,62475.08,62489.91,21.04505
2026-06-07 08:35:00,62489.91,62527.48,62481.71,62520.54,289.79094
2026-06-07 08:36:00,62520.54,62615.72,62520.54,62615.72,23.20263
2026-06-07 08:37:00,62615.72,62644.14,62599.8,62627.64,14.84703
2026-06-07 08:38:00,62627.64,62666.0,62627.64,62656.27,22.63031
2026-06-07 08:39:00,62656.26,62660.0,62559.08,62567.9,36.43545
2026-06-07 08:40:00,62567.9,62567.9,62400.0,62416.81,34.26387
2026-06-07 08:41:00,62416.82,62460.59,62416.82,62448.97,11.80235
2026-06-07 08:42:00,62448.97,62495.23,62424.7,62442.59,17.5743
2026-06-07 08:43:00,62442.59,62533.93,62442.59,62523.98,14.25779
2026-06-07 08:44:00,62523.99,62550.0,62523.99,62550.0,40.33856
2026-06-07 08:45:00,62549.99,62640.53,62549.99,62630.51,220.14332
2026-06-07 08:46:00,62630.51,62760.23,62606.52,62740.74,61.02157
2026-06-07 08:47:00,62740.73,62800.0,62726.01,62779.69,92.68912
2026-06-07 08:48:00,62779.69,62960.0,62760.0,62830.98,105.79379
2026-06-07 08:49:00,62830.97,62830.97,62752.25,62766.06,48.96121
2026-06-07 08:50:00,62766.05,62820.9,62762.12,62816.49,31.25396
2026-06-07 08:51:00,62816.48,62821.8,62770.4,62806.8,40.46847
2026-06-07 08:52:00,62806.8,62821.77,62752.12,62752.12,24.09411
2026-06-07 08:53:00,62752.11,62784.79,62729.85,62736.33,24.65288
2026-06-07 08:54:00,62736.33,62849.6,62730.02,62849.59,35.04233
2026-06-07 08:55:00,62849.6,62880.44,62818.07,62873.41,44.85641
2026-06-07 08:56:00,62873.4,62873.4,62814.24,62825.83,16.24934
2026-06-07 08:57:00,62825.83,62870.39,62762.5,62870.39,35.61922
2026-06-07 08:58:00,62870.39,62870.39,62822.01,62835.08,18.84568
2026-06-07 08:59:00,62835.08,62862.77,62812.66,62855.01,20.13433
2026-06-07 09:00:00,62855.0,62859.66,62778.01,62787.83,15.88802
2026-06-07 09:01:00,62787.82,62847.71,62778.97,62847.71,15.96393
2026-06-07 09:02:00,62847.7,62868.0,62836.13,62864.7,15.39706
2026-06-07 09:03:00,62864.69,62864.7,62790.0,62793.77,6.01539
2026-06-07 09:04:00,62793.78,62850.0,62793.77,62821.74,11.87324
2026-06-07 09:05:00,62821.75,62858.0,62807.64,62857.99,8.81892
2026-06-07 09:06:00,62857.99,62876.1,62857.99,62867.1,9.96832
2026-06-07 09:07:00,62860.01,62878.44,62858.0,62867.7,3.53417
2026-06-07 09:08:00,62864.55,62864.55,62795.84,62804.44,44.47341
2026-06-07 09:09:00,62804.44,62804.44,62790.94,62795.7,28.76033
2026-06-07 09:10:00,62795.7,62834.97,62795.64,62834.96,17.75093
2026-06-07 09:11:00,62834.96,62844.95,62801.17,62801.18,36.17738
2026-06-07 09:12:00,62801.18,62804.06,62736.59,62742.88,17.02352
2026-06-07 09:13:00,62742.87,62770.0,62720.0,62767.94,40.8869
2026-06-07 09:14:00,62767.94,62827.59,62767.93,62827.59,11.34716
2026-06-07 09:15:00,62827.59,62882.09,62798.48,62878.58,122.14706
2026-06-07 09:16:00,62878.58,62878.58,62746.06,62746.06,15.10946
2026-06-07 09:17:00,62746.07,62821.98,62746.07,62805.92,13.00264
2026-06-07 09:18:00,62805.93,62821.98,62790.43,62808.34,10.96602
2026-06-07 09:19:00,62808.34,62808.34,62784.05,62784.05,7.50514
2026-06-07 09:20:00,62784.06,62784.06,62724.01,62745.79,9.40265
2026-06-07 09:21:00,62745.8,62760.0,62732.0,62733.35,9.16695
2026-06-07 09:22:00,62733.34,62750.0,62720.0,62730.13,11.31449
2026-06-07 09:23:00,62730.13,62730.13,62642.17,62658.79,25.57788
2026-06-07 09:24:00,62658.8,62662.0,62607.6,62661.99,21.34242
2026-06-07 09:25:00,62662.0,62662.0,62631.91,62644.49,16.1556
2026-06-07 09:26:00,62644.49,62650.0,62606.0,62625.82,23.56062
2026-06-07 09:27:00,62625.82,62660.0,62625.82,62634.72,11.31054
2026-06-07 09:28:00,62634.73,62660.0,62634.73,62654.18,9.76541
2026-06-07 09:29:00,62654.19,62690.0,62654.19,62685.47,9.01079
2026-06-07 09:30:00,62685.48,62690.0,62626.0,62626.01,14.70255
2026-06-07 09:31:00,62626.01,62626.01,62578.42,62578.42,13.20025
2026-06-07 09:32:00,62578.42,62619.78,62578.42,62619.78,6.96009
2026-06-07 09:33:00,62619.78,62619.78,62552.64,62566.68,13.62513
2026-06-07 09:34:00,62566.67,62581.89,62544.72,62557.18,9.92371
2026-06-07 09:35:00,62557.17,62580.0,62542.0,62542.01,15.30529
2026-06-07 09:36:00,62542.01,62550.0,62500.52,62500.52,11.73678
2026-06-07 09:37:00,62500.53,62533.0,62500.01,62521.52,13.50209
2026-06-07 09:38:00,62521.51,62560.0,62521.51,62560.0,17.11355
2026-06-07 09:39:00,62560.0,62605.57,62560.0,62595.26,13.12435
2026-06-07 09:40:00,62595.27,62609.38,62522.06,62522.07,10.64178
2026-06-07 09:41:00,62522.07,62538.61,62516.49,62523.03,10.02019
2026-06-07 09:42:00,62523.03,62569.91,62523.02,62561.88,10.93706
2026-06-07 09:43:00,62561.88,62569.9,62556.78,62560.18,11.58592
2026-06-07 09:44:00,62560.19,62569.9,62522.05,62539.99,40.46927
2026-06-07 09:45:00,62540.0,62545.0,62532.63,62540.0,4.5551
2026-06-07 09:46:00,62540.0,62540.0,62516.5,62516.5,21.02675
2026-06-07 09:47:00,62516.5,62516.5,62374.63,62426.25,143.75659
2026-06-07 09:48:00,62426.25,62450.0,62422.0,62422.0,15.87088
2026-06-07 09:49:00,62422.01,62466.0,62406.24,62461.47,55.26649
2026-06-07 09:50:00,62461.47,62530.0,62461.47,62524.02,30.07453
2026-06-07 09:51:00,62524.02,62595.16,62518.89,62595.15,30.52032
2026-06-07 09:52:00,62595.16,62620.0,62588.28,62616.87,20.88872
2026-06-07 09:53:00,62616.87,62626.23,62593.61,62626.23,13.21551
2026-06-07 09:54:00,62626.23,62636.02,62557.86,62567.97,8.28687
2026-06-07 09:55:00,62567.97,62567.97,62531.48,62544.13,7.08804
2026-06-07 09:56:00,62544.14,62550.0,62529.55,62529.55,5.50883
2026-06-07 09:57:00,62529.56,62555.0,62529.56,62555.0,11.43964
2026-06-07 09:58:00,62555.0,62560.0,62537.41,62560.0,7.05822
2026-06-07 09:59:00,62559.99,62560.0,62510.02,62530.0,5.97221
2026-06-07 10:00:00,62530.0,62565.97,62493.72,62493.72,12.89447
2026-06-07 10:01:00,62493.72,62493.72,62412.0,62416.52,15.52913
2026-06-07 10:02:00,62416.51,62416.51,62388.76,62400.63,21.61935
2026-06-07 10:03:00,62400.63,62414.78,62391.08,62410.0,10.60202
2026-06-07 10:04:00,62410.0,62450.0,62409.99,62428.44,15.09382
2026-06-07 10:05:00,62428.44,62430.0,62400.52,62400.52,6.38011
2026-06-07 10:06:00,62400.52,62415.0,62388.0,62401.16,12.005
2026-06-07 10:07:00,62401.16,62413.98,62395.71,62404.75,11.17158
2026-06-07 10:08:00,62404.74,62430.0,62404.74,62410.0,13.8963
2026-06-07 10:09:00,62409.99,62410.0,62383.39,62383.4,7.39498
2026-06-07 10:10:00,62383.4,62392.6,62383.39,62383.39,3.72003
2026-06-07 10:11:00,62383.4,62410.0,62383.4,62410.0,12.55166
2026-06-07 10:12:00,62409.99,62463.0,62409.99,62445.0,13.52513
2026-06-07 10:13:00,62444.99,62460.0,62424.73,62424.74,7.12327
2026-06-07 10:14:00,62424.73,62426.78,62382.0,62408.72,8.26478
2026-06-07 10:15:00,62408.72,62458.0,62408.71,62458.0,11.55676
2026-06-07 10:16:00,62458.0,62474.0,62409.15,62444.77,6.46962
2026-06-07 10:17:00,62444.77,62460.05,62410.25,62460.04,4.93222
2026-06-07 10:18:00,62460.04,62463.38,62429.07,62429.08,3.03828
2026-06-07 10:19:00,62429.08,62430.0,62389.68,62397.67,40.63581
2026-06-07 10:20:00,62397.67,62425.99,62397.67,62409.99,21.11942
2026-06-07 10:21:00,62410.0,62446.0,62409.99,62427.67,15.85312
2026-06-07 10:22:00,62427.68,62512.0,62427.68,62512.0,25.34152
2026-06-07 10:23:00,62512.0,62516.0,62487.0,62515.99,18.21233
2026-06-07 10:24:00,62516.0,62550.81,62515.99,62545.11,16.08823
2026-06-07 10:25:00,62545.11,62570.31,62522.26,62545.5,12.95389
2026-06-07 10:26:00,62545.49,62545.49,62516.0,62533.24,6.03138
2026-06-07 10:27:00,62533.23,62533.23,62487.33,62487.58,7.78056
2026-06-07 10:28:00,62487.58,62500.0,62470.74,62500.0,4.90273
2026-06-07 10:29:00,62500.0,62515.86,62497.68,62510.96,4.2585
2026-06-07 10:30:00,62510.95,62536.0,62497.08,62536.0,3.45382
2026-06-07 10:31:00,62536.0,62559.99,62522.06,62522.06,8.90239
2026-06-07 10:32:00,62522.05,62522.06,62441.91,62468.0,15.97136
2026-06-07 10:33:00,62467.99,62467.99,62374.42,62391.25,30.71941
2026-06-07 10:34:00,62391.25,62462.0,62391.25,62462.0,11.28216
2026-06-07 10:35:00,62462.0,62492.88,62457.41,62476.71,8.44287
2026-06-07 10:36:00,62476.72,62476.72,62407.25,62417.37,8.42534
2026-06-07 10:37:00,62417.37,62442.0,62350.0,62350.01,11.20241
2026-06-07 10:38:00,62350.01,62377.91,62326.35,62343.22,11.65439
2026-06-07 10:39:00,62343.22,62370.0,62343.21,62365.59,6.34774
2026-06-07 10:40:00,62365.58,62367.7,62312.66,62322.42,9.71318
2026-06-07 10:41:00,62322.41,62332.75,62314.9,62319.16,4.90636
2026-06-07 10:42:00,62319.17,62352.0,62319.17,62339.99,8.88603
2026-06-07 10:43:00,62339.99,62366.0,62328.88,62332.37,13.76024
2026-06-07 10:44:00,62332.37,62362.0,62326.13,62362.0,11.57404
2026-06-07 10:45:00,62361.99,62362.0,62351.69,62351.7,2.53621
2026-06-07 10:46:00,62351.7,62355.76,62316.94,62325.1,9.39558
2026-06-07 10:47:00,62325.1,62335.2,62316.0,62328.6,12.23655
2026-06-07 10:48:00,62328.6,62332.84,62298.39,62310.14,12.62466
2026-06-07 10:49:00,62310.15,62426.76,62310.14,62414.28,21.41148
2026-06-07 10:50:00,62414.27,62414.27,62351.45,62351.45,5.53931
2026-06-07 10:51:00,62351.45,62358.01,62322.0,62358.01,6.59404
2026-06-07 10:52:00,62358.0,62428.0,62358.0,62403.43,10.56419
2026-06-07 10:53:00,62403.43,62403.43,62374.0,62380.24,5.12813
2026-06-07 10:54:00,62380.24,62385.7,62365.19,62384.42,5.28554
2026-06-07 10:55:00,62384.42,62402.97,62373.71,62394.35,13.25325
2026-06-07 10:56:00,62394.35,62436.0,62394.34,62424.94,7.50882
2026-06-07 10:57:00,62424.94,62462.0,62424.94,62451.83,4.5126
2026-06-07 10:58:00,62451.84,62459.78,62365.19,62373.99,16.86251
2026-06-07 10:59:00,62373.99,62380.11,62358.0,62370.52,4.52465
